speed,steering_angle,position,rotation,rotation_speed
-2.3691402000000004,0.0,"Vec3(-0.413032, 0.38042, -1.76967)","Vec3(0, -50.05, 0)",1.393591202696309
-2.3780691000000003,0.0,"Vec3(-0.402246, 0.38042, -1.77884)","Vec3(0, -49.6352, 0)",1.44356242668873
-2.3870055,0.0,"Vec3(-0.39148, 0.38042, -1.78813)","Vec3(0, -49.2052, 0)",1.493584490767089
-2.396175,0.0,"Vec3(-0.380468, 0.38042, -1.79779)","Vec3(0, -48.7487, 0)",1.5449204515373394
-2.4057813,0.0,"Vec3(-0.368973, 0.38042, -1.80805)","Vec3(0, -48.254, 0)",1.5987116488598392
-2.4145300500000006,0.0,"Vec3(-0.358542, 0.38042, -1.81751)","Vec3(0, -47.7878, 0)",1.6477102687652172
-2.4233977500000004,0.0,"Vec3(-0.348013, 0.38042, -1.82722)","Vec3(0, -47.3008, 0)",1.6973837052234806
-2.4326796,0.0,"Vec3(-0.337044, 0.38042, -1.83753)","Vec3(0, -46.7756, 0)",1.7493861957130183
-2.4434995500000003,0.0,"Vec3(-0.324334, 0.38042, -1.84974)","Vec3(0, -46.1446, 0)",1.810017203672799
-2.4534334500000003,0.0,"Vec3(-0.312736, 0.38042, -1.86112)","Vec3(0, -45.5453, 0)",1.8656950570261044
-2.4625695000000007,0.0,"Vec3(-0.302135, 0.38042, -1.87173)","Vec3(0, -44.9771, 0)",1.9169111782117578
-2.4725800500000004,0.0,"Vec3(-0.290602, 0.38042, -1.88354)","Vec3(0, -44.3375, 0)",1.9730398532237818
-2.4821761500000004,0.0,"Vec3(-0.27963, 0.38042, -1.89502)","Vec3(0, -43.7064, 0)",2.026855400492427
-2.4911520000000005,0.0,"Vec3(-0.269445, 0.38042, -1.9059)","Vec3(0, -43.0999, 0)",2.077202116136424
-2.4995712,0.0,"Vec3(-0.259964, 0.38042, -1.91624)","Vec3(0, -42.517, 0)",2.1244349057940215
-2.50770915,0.0,"Vec3(-0.250871, 0.38042, -1.92636)","Vec3(0, -41.9407, 0)",2.1700974597325833
-2.5167864,0.0,"Vec3(-0.240822, 0.38042, -1.93781)","Vec3(0, -41.2841, 0)",2.2210386933861197
-2.5253280000000005,0.0,"Vec3(-0.231454, 0.38042, -1.94872)","Vec3(0, -40.6517, 0)",2.2689824914654824
-2.5334319000000005,0.0,"Vec3(-0.222649, 0.38042, -1.95919)","Vec3(0, -40.0388, 0)",2.314477180974283
-2.5419604500000004,0.0,"Vec3(-0.213479, 0.38042, -1.97037)","Vec3(0, -39.3808, 0)",2.362363503266587
-2.5600383000000004,0.0,"Vec3(-0.194502, 0.38042, -1.99469)","Vec3(0, -37.9573, 0)",2.4638846121244784
-2.5690851,0.0,"Vec3(-0.18513, 0.38042, -2.00703)","Vec3(0, -37.2143, 0)",2.5147075626236366
-2.5780024500000005,0.0,"Vec3(-0.176021, 0.38042, -2.01936)","Vec3(0, -36.4668, 0)",2.5648122549588037
-2.58777405,0.0,"Vec3(-0.1662, 0.38042, -2.03306)","Vec3(0, -35.6314, 0)",2.6
-2.5967454,0.0,"Vec3(-0.157325, 0.38042, -2.0458)","Vec3(0, -34.8539, 0)",2.6
-2.6147808,0.0,"Vec3(-0.140068, 0.38042, -2.07208)","Vec3(0, -33.2908, 0)",2.6
-2.6248239,0.0,"Vec3(-0.130646, 0.38042, -2.08692)","Vec3(0, -32.4204, 0)",2.6
-2.6340687000000003,0.0,"Vec3(-0.122135, 0.38042, -2.10074)","Vec3(0, -31.6192, 0)",2.6
-2.6477815500000004,0.0,"Vec3(-0.109875, 0.38042, -2.12161)","Vec3(0, -30.4307, 0)",2.6
